,latitude,longitude
946,39.7665,-104.95708
947,39.6703,-104.93462
948,39.744679999999995,-104.99158
949,39.76075,-105.01521000000001
950,39.76386,-105.03407
951,39.726,-104.97433000000001
952,39.7749,-104.75368
953,39.74445,-104.97871
954,39.789190000000005,-105.05303
955,39.766709999999996,-104.94453
956,39.761509999999994,-105.03536000000001
957,39.76153,-104.96001000000001
958,39.785059999999994,-105.0584
959,39.640029999999996,-104.90441000000001
960,39.75825,-104.9652
961,39.74557,-104.98100000000001
962,39.754870000000004,-104.98165
963,39.72077,-104.99713999999999
964,39.755590000000005,-104.93721000000001
965,39.755109999999995,-104.96091000000001
966,39.73621,-105.02776999999999
967,39.7543,-104.97601999999999
968,39.7686,-105.00648000000001
969,39.7456,-104.98947
970,39.75502,-104.97221
971,39.74405,-105.03116999999999
972,39.670590000000004,-104.95173999999999
973,39.73668,-104.89967
974,39.74836,-105.02011999999999
975,39.7652,-105.02446
976,39.739340000000006,-104.94541000000001
977,39.75775,-105.02663000000001
978,39.67361,-104.95385
979,39.77047,-105.02241000000001
980,39.75993,-105.01336
981,39.73692,-105.00206000000001
982,39.75002,-104.9952
983,39.758379999999995,-104.96168999999999
984,39.75978,-105.016
985,39.749190000000006,-104.97596000000001
986,39.70706,-105.01276000000001
987,39.68268,-104.98233
988,39.76427,-105.02056
989,39.76422,-105.02068
990,39.770590000000006,-104.96717
991,39.752790000000005,-104.88155
992,39.7948,-104.88411
993,39.71924,-104.99498
994,39.767140000000005,-104.95748
995,39.71785,-104.9888
996,39.73233,-104.97223000000001
997,39.76208,-104.96441000000002
998,39.795840000000005,-104.82804
999,39.666109999999996,-104.96256000000001
1000,39.70092,-104.93202
1001,39.74929,-105.01969
1002,39.73489,-104.98565
1003,39.75638,-104.98257
1004,39.75759,-104.98427
1005,39.78791,-105.03978000000001
1006,39.745940000000004,-104.99707
1007,39.71583,-105.05117
1008,39.761379999999996,-105.01907
1009,39.69494,-105.0216
1010,39.69672,-104.92605
1011,39.77786,-104.98078000000001
1012,39.74722,-104.99783000000001
1013,39.745329999999996,-104.99295
1014,39.73556,-105.00169
1015,39.754129999999996,-105.02066
1016,39.73515,-104.99566000000002
1017,39.74069,-105.05181999999999
1018,39.73468,-104.97633
1019,39.75902,-105.01713000000001
1020,39.741929999999996,-104.98048999999999
1021,39.645559999999996,-104.90703
1022,39.74942,-104.96096000000001
1023,39.71739,-104.99753
1024,39.71119,-104.89301
1025,39.74393,-104.96275
1026,39.680009999999996,-104.98413000000001
1027,39.7891,-104.74265
1028,39.763740000000006,-104.91691000000002
1029,39.71382,-105.04056000000001
1030,39.75939,-105.01756999999999
1031,39.74841,-104.89821
1032,39.74416,-104.96641000000001
1033,39.73891,-104.95001
1034,39.762229999999995,-105.01286999999999
1035,39.7186,-104.99606000000001
1036,39.74074,-104.99365
1037,39.75398,-104.97013999999999
1038,39.73927,-104.99418
1039,39.74015,-104.93342
1040,39.73897,-104.9946
1041,39.74675,-104.99571999999999
1042,39.6266,-105.09455
1043,39.7604,-105.01100000000001
1044,39.76497,-105.00465
1045,39.75,-104.89318999999999
1046,39.75843,-105.00254
1047,39.7317,-104.91977
1048,39.68762,-104.94819
1049,39.736129999999996,-104.97071000000001
1050,39.763490000000004,-105.00278
1051,39.731559999999995,-105.03296999999999
1052,39.760290000000005,-104.94998000000001
1053,39.71696,-104.99466000000001
1054,39.77768,-105.03648999999999
1055,39.66973,-104.93645
1056,39.67198,-104.9866
1057,39.7271,-104.99428999999999
1058,39.73276,-104.9911
1059,39.69814,-104.95923
1060,39.73424,-104.91968
1061,39.76045,-104.98132
1062,39.739909999999995,-105.00143
1063,39.71537,-104.94233
1064,39.75732,-104.9138
1065,39.67549,-104.97237
1066,39.70968,-104.98201999999999
1067,39.66936,-104.96533000000001
1068,39.74308,-104.9679
1069,39.77012,-104.9664
1070,39.77427,-105.03376999999999
1071,39.7194,-104.98266000000001
1072,39.739470000000004,-105.0342
1073,39.754329999999996,-104.93919
1074,39.73157,-105.04981000000001
1075,39.757459999999995,-104.97383
1076,39.79732,-104.82813
1077,39.74812,-104.97198999999999
1078,39.76078,-105.03111000000001
1079,39.76488,-105.02068999999999
1080,39.70498,-104.97945
1081,39.759859999999996,-104.99638
1082,39.77066,-105.00911
1083,39.74335,-104.96836
1084,39.74606,-105.02727
1085,39.6954,-104.94679
1086,39.75564,-104.96269
1087,39.733270000000005,-104.97164
1088,39.73372,-104.92398999999999
1089,39.696220000000004,-104.98558
1090,39.745670000000004,-104.99592
1091,39.75674,-104.97346999999999
1092,39.74965,-105.02716000000001
1093,39.78524,-104.98655
1094,39.7378,-104.98198000000001
1095,39.760940000000005,-104.96633999999999
1096,39.747240000000005,-104.99615
1097,39.76251,-104.90952
1098,39.74709,-104.99703999999998
1099,39.75571,-104.939
1100,39.77554,-104.75848
1101,39.77239,-105.03302
1102,39.71604,-104.98753
1103,39.700759999999995,-104.98673000000001
1104,39.75192,-104.97648000000001
1105,39.74361,-104.90803000000001
1106,39.77223,-105.0045
1107,39.73979,-104.96157
1108,39.72578,-104.97939
1109,39.688109999999995,-104.98573999999999
1110,39.76145,-105.01982
1111,39.754529999999995,-104.96541
1112,39.72886,-104.99654
1113,39.75233,-105.02158
1114,39.74807,-105.02426000000001
1115,39.75894,-104.98296
1116,39.6935,-104.91816999999999
1117,39.766659999999995,-104.97083
1118,39.767509999999994,-104.99985
1119,39.743559999999995,-104.94533
1120,39.74106,-104.96276999999999
1121,39.75139,-104.99548
1122,39.78528,-105.03698999999999
1123,39.75888,-104.93951000000001
1124,39.755790000000005,-104.92011000000001
1125,39.74269,-104.97856000000002
1126,39.68094,-104.95212
1127,39.75275,-105.02141
1128,39.762609999999995,-104.90996000000001
1129,39.75421,-105.00793
1130,39.738440000000004,-104.97877
1131,39.68769,-104.97895
1132,39.76983,-104.92595
1133,39.714259999999996,-104.9883
1134,39.74814,-104.8946
1135,39.71719,-104.93598999999999
1136,39.74948,-105.03925
1137,39.721540000000005,-104.98973000000001
1138,39.657090000000004,-104.92039
1139,39.757740000000005,-105.01253999999999
1140,39.75188,-104.96332
1141,39.750209999999996,-105.02148999999999
1142,39.71417,-104.95395
1143,39.73189,-104.97178000000001
1144,39.73173,-105.00228999999999
1145,39.76017,-104.89948999999999
1146,39.72363,-104.98063
1147,39.72724,-104.97802
1148,39.7359,-105.00133000000001
1149,39.75568,-105.00287
1150,39.77189,-105.00073
1151,39.75206,-105.0213
1152,39.7792,-105.03459
1153,39.76158,-105.01261000000001
1154,39.741009999999996,-104.95016000000001
1155,39.71302,-104.98288000000001
1156,39.75976,-105.01303
1157,39.74315,-104.96274
1158,39.76383,-104.91978
1159,39.74358,-104.97725
1160,39.76719,-105.03175
1161,39.772490000000005,-105.01193
1162,39.74154,-104.98066000000001
1163,39.68695,-105.01256000000001
1164,39.74156,-104.97516999999999
1165,39.734590000000004,-104.95728000000001
1166,39.75548,-104.93875
1167,39.75369,-105.00398999999999
1168,39.75747,-104.9998
1169,39.77497,-104.76243000000001
1170,39.75884,-104.97936000000001
1171,39.73532,-104.90518
1172,39.7849,-105.00773000000001
1173,39.68399,-104.98323
1174,39.74597,-105.02608000000001
1175,39.74355,-104.9002
1176,39.71289,-104.94958999999999
1177,39.77596,-105.0247
1178,39.75353,-104.99604
1179,39.76337,-104.97003000000001
1180,39.7868,-105.01933999999999
1181,39.64718,-104.91554
1182,39.77516,-105.04346000000001
1183,39.778729999999996,-105.02051000000002
1184,39.78818,-104.76992
1185,39.69435,-104.98356000000001
1186,39.71583,-104.99327
1187,39.76497,-104.97102
1188,39.76668,-104.92436000000001
1189,39.765229999999995,-105.00867
1190,39.7445,-105.03164
1191,39.77198,-105.01517
1192,39.75946,-104.95467
1193,39.75437,-104.98631999999999
1194,39.750370000000004,-105.02076000000001
1195,39.71897,-104.97421999999999
1196,39.749109999999995,-104.99711
1197,39.66891,-104.96703000000001
1198,39.7098,-104.98142
1199,39.69442,-104.91131000000001
1200,39.74808,-105.0221
1201,39.6986,-104.97658999999999
1202,39.72063,-104.91275
1203,39.76376,-104.96112
1204,39.73041,-104.98723000000001
1205,39.76763,-105.05216999999999
1206,39.770379999999996,-105.01064
1207,39.7437,-105.03118
1208,39.7432,-104.9515
1209,39.73839,-105.02968
1210,39.76501,-104.98601000000001
1211,39.73854,-104.92348999999999
1212,39.764540000000004,-105.02276
1213,39.74589,-104.96288999999999
1214,39.797709999999995,-104.73568
1215,39.733779999999996,-104.94143999999999
1216,39.70092,-104.98017
1217,39.6457,-104.88073
1218,39.624320000000004,-104.90772
1219,39.72473,-105.04054
1220,39.75631,-104.87615
1221,39.691590000000005,-105.0108
1222,39.75392,-105.0391
1223,39.74423,-104.99592
1224,39.74845,-104.97413999999999
1225,39.73925,-104.9692
1226,39.76137,-104.97903000000001
1227,39.75322,-104.97923999999999
1228,39.669740000000004,-104.97311
1229,39.74995,-104.97296999999999
1230,39.722970000000004,-104.99651000000001
1231,39.74885,-104.96128999999999
1232,39.66871,-104.97178999999998
1233,39.75074,-105.00425
1234,39.678309999999996,-104.97915
1235,39.759879999999995,-105.01059
1236,39.75131,-104.97684
1237,39.71642,-104.98008999999999
1238,39.66679,-104.93413000000001
1239,39.66487,-104.92993999999999
1240,39.71978,-104.99133
1241,39.71752,-104.98629
1242,39.76013,-104.96047
1243,39.7356,-104.98045
1244,39.68067,-104.96871999999999
1245,39.76077,-104.96895
1246,39.757690000000004,-104.90713999999998
1247,39.71425,-104.98338999999999
1248,39.721379999999996,-105.03221
1249,39.7312,-104.99876
1250,39.73333,-104.97745
1251,39.770920000000004,-105.01446999999999
1252,39.79303,-104.73671999999999
1253,39.74408,-104.94646999999999
1254,39.73133,-104.9858
1255,39.7233,-104.95358
1256,39.74848,-104.97471999999999
1257,39.75639,-104.99101
1258,39.756240000000005,-104.99093
1259,39.754540000000006,-104.98952
1260,39.75678,-104.99091999999999
1261,39.75543,-104.99143000000001
1262,39.75631,-104.98918
1263,39.756640000000004,-104.9892
1264,39.75546,-104.98948
1265,39.756240000000005,-104.9901
1266,39.755359999999996,-104.99156
1267,39.75679,-104.98965
1268,39.75632,-104.99117
1269,39.7554,-104.98993
1270,39.67666,-104.99078
1271,39.712540000000004,-104.98178999999999
1272,39.67005,-104.87317
1273,39.73236,-104.96988
1274,39.77001,-105.05166000000001
1275,39.7197,-104.99642
1276,39.67093,-104.9672
1277,39.756009999999996,-104.96032
1278,39.71311,-104.98635
1279,39.717220000000005,-104.99529
1280,39.68509,-104.89636000000002
1281,39.77219,-105.04397
1282,39.76934,-104.96359
1283,39.76146,-105.01298
1284,39.75468,-104.98998999999999
1285,39.756879999999995,-104.98916000000001
1286,39.756440000000005,-104.99065
1287,39.756820000000005,-104.99103999999998
1288,39.75503,-104.99068999999999
1289,39.75673,-104.98933000000001
1290,39.75609,-104.98951000000001
1291,39.75472,-104.99113999999999
1292,39.7555,-104.99063999999998
1293,39.756,-104.99053
1294,39.75528,-104.98974
1295,39.75613,-104.99051999999999
1296,39.75475,-104.98924
1297,39.75508,-104.99132
1298,39.755520000000004,-104.99063000000001
1299,39.75551,-104.98936
1300,39.73749,-104.94807
1301,39.73624,-104.92895
1302,39.75875,-104.97811000000002
1303,39.755590000000005,-104.97183000000001
1304,39.77875,-104.98358999999999
1305,39.78849,-105.05508
1306,39.79267,-104.89383000000001
1307,39.75656,-105.05288999999999
1308,39.75496,-104.98965
1309,39.7567,-104.98956000000001
1310,39.788990000000005,-104.88368
1311,39.73717,-104.96548999999999
1312,39.7376,-104.95425
1313,39.73847,-104.98228999999999
1314,39.65854,-104.91705
1315,39.73189,-104.96746
1316,39.71478,-104.99107
1317,39.75318,-105.03401000000001
1318,39.74609,-105.02803999999999
1319,39.77952,-105.05313999999998
1320,39.756240000000005,-104.98973000000001
1321,39.75485,-104.9907
1322,39.75605,-104.98968
1323,39.78802,-105.02156000000001
1324,39.736740000000005,-104.96851000000001
1325,39.6661,-104.91533000000001
1326,39.743,-104.978
1327,39.77243,-105.01531999999999
1328,39.745090000000005,-104.97821
1329,39.7367,-104.98187
1330,39.7301,-104.9857
1331,39.75833,-104.89175
1332,39.73725,-104.96462
1333,39.74151,-104.9743
1334,39.758,-105.02293
1335,39.76315,-104.91354
1336,39.74954,-104.90398
1337,39.76677,-105.01156999999999
1338,39.77538,-104.75344
1339,39.73826,-104.93843999999999
1340,39.75099,-104.97758
1341,39.66885,-104.96413999999999
1342,39.749340000000004,-105.02291000000001
1343,39.788090000000004,-105.0431
1344,39.70436,-105.02058000000001
1345,39.641870000000004,-104.88071000000001
1346,39.75538,-105.00323999999999
1347,39.72707,-104.9716
1348,39.76582,-104.95033000000001
1349,39.74347,-104.98006000000001
1350,39.759370000000004,-104.97034
1351,39.70219,-104.97923
1352,39.72983,-104.98584
1353,39.75758,-104.97695
1354,39.73285,-105.02993000000001
1355,39.7616,-104.97255
1356,39.68935,-104.98302
1357,39.70143,-104.93373999999999
1358,39.73146,-104.9847
1359,39.76611,-105.0111
1360,39.76262,-105.03515
1361,39.76141,-105.0355
1362,39.74954,-104.98127
1363,39.71645,-104.99631000000001
1364,39.76116,-104.9726
1365,39.76305,-105.01073999999998
1366,39.73478,-104.99600000000001
1367,39.77008,-105.01331
1368,39.74322,-104.94344
1369,39.77375,-105.0181
1370,39.75704,-104.99991000000001
1371,39.77771,-104.98155
1372,39.76705,-104.97648000000001
1373,39.72975,-104.99463
1374,39.76481,-105.01888999999998
1375,39.73495,-104.97608999999999
1376,39.71882,-104.97778999999998
1377,39.71557,-104.97828999999999
1378,39.75748,-104.97448999999999
1379,39.7686,-105.02908000000001
1380,39.74435,-104.99481999999999
1381,39.76363,-104.9709
1382,39.671929999999996,-104.96481000000001
1383,39.76704,-104.96896000000001
1384,39.75181,-105.04299999999999
1385,39.76256,-105.00806999999999
1386,39.764920000000004,-104.96479
1387,39.76441,-105.00235
1388,39.70212,-104.97639
1389,39.759609999999995,-105.01606000000001
1390,39.68616,-104.98141000000001
1391,39.73128,-104.98626999999999
1392,39.73195,-104.97818000000001
1393,39.75821,-105.03785
1394,39.76117,-104.97208
1395,39.756029999999996,-105.00443999999999
1396,39.76704,-104.9592
1397,39.66948,-105.04631
1398,39.75023,-104.9769
1399,39.76093,-104.97903000000001
1400,39.73368,-104.94458
1401,39.68735,-104.92668
1402,39.74263,-105.04905
1403,39.757259999999995,-105.00381000000002
1404,39.77053,-104.94308999999998
1405,39.73649,-105.04700000000001
1406,39.759170000000005,-104.86936999999999
1407,39.75554,-104.99043999999999
1408,39.75502,-104.98965
1409,39.67934,-104.96582
1410,39.74483,-104.98738
1411,39.67318,-104.97034
1412,39.69437,-104.97491000000001
1413,39.74471,-105.03043000000001
1414,39.75235,-104.88448000000001
1415,39.74556,-105.02526999999999
1416,39.736059999999995,-104.99869
1417,39.76599,-105.00908999999999
1418,39.74476,-105.03096000000001
1419,39.73878,-104.96668000000001
1420,39.7613,-104.9609
1421,39.64674,-104.91552
1422,39.76019,-104.96619
1423,39.6465,-104.91576
1424,39.71468,-104.99276
1425,39.74534,-104.99595
1426,39.7453,-105.03081999999999
1427,39.63628,-104.90148
1428,39.790009999999995,-105.04066
1429,39.69882,-104.90835
1430,39.76336,-104.90643999999999
1431,39.7373,-105.0463
1432,39.68895,-104.91689
1433,39.72992,-104.91386999999999
1434,39.668420000000005,-104.96456
1435,39.759640000000005,-105.02983
1436,39.78908,-105.05343
1437,39.741640000000004,-104.95153
1438,39.77596,-105.02903
1439,39.766259999999996,-104.96115
1440,39.763870000000004,-105.04871999999999
1441,39.736059999999995,-104.99451
1442,39.73644,-104.97823999999999
1443,39.63111,-105.10422
1444,39.73404,-104.99816000000001
1445,39.686609999999995,-105.02811000000001
1446,39.75108,-104.99513999999999
1447,39.72258,-104.9777
1448,39.71132,-104.96803999999999
1449,39.64505,-104.89986
1450,39.773509999999995,-105.04982
1451,39.78692,-104.88991000000001
1452,39.699690000000004,-104.92461000000002
1453,39.71713,-104.98258999999999
1454,39.78598,-105.0626
1455,39.725609999999996,-105.00013
1456,39.74992,-104.98262
1457,39.75796,-104.9706
1458,39.7307,-104.97237
1459,39.73167,-104.97796000000001
1460,39.68482,-105.02856000000001
1461,39.68674,-105.02812
1462,39.72412,-104.95007
1463,39.68034,-104.96503999999999
1464,39.721109999999996,-104.97806000000001
1465,39.7362,-105.04905
1466,39.72977,-104.98447
1467,39.76556,-105.0039
1468,39.76258,-104.97435
1469,39.76423,-104.95133999999999
1470,39.734840000000005,-104.98548999999998
1471,39.76124,-104.98173
1472,39.69542,-104.98153
1473,39.69493,-104.98118000000001
1474,39.76201,-105.00593
1475,39.71497,-104.98581999999999
1476,39.71972,-104.99068999999999
1477,39.725359999999995,-104.9049
1478,39.763529999999996,-105.00729
1479,39.70455,-104.96562
1480,39.73154,-104.98459
1481,39.763220000000004,-104.95438
1482,39.77245,-105.03223
1483,39.69254,-104.93058
1484,39.721090000000004,-104.99263
1485,39.74344,-104.96875
1486,39.733290000000004,-104.91978999999999
1487,39.73814,-105.00268
1488,39.745459999999994,-104.9979
1489,39.76651,-104.95573
1490,39.7452,-104.98031999999999
1491,39.7546,-104.89108999999999
1492,39.74358,-104.98673000000001
1493,39.68461,-105.02716000000001
1494,39.71523,-104.98561000000001
1495,39.76236,-104.96207
1496,39.73975,-104.98051000000001
1497,39.7522,-104.97053000000001
1498,39.71761,-104.99728
1499,39.751090000000005,-105.02883999999999
1500,39.77324,-105.00763
1501,39.761309999999995,-105.01661999999999
1502,39.678909999999995,-104.95741000000001
1503,39.73395,-104.95038999999998
1504,39.72059,-104.91126000000001
1505,39.73346,-105.00265
1506,39.748709999999996,-105.02089
1507,39.753890000000006,-104.88354
1508,39.7707,-105.01425
1509,39.73126,-104.99751
1510,39.73162,-104.94253
1511,39.73515,-104.98588000000001
1512,39.789359999999995,-104.88597
1513,39.78915,-105.01715
1514,39.74796,-104.97455
1515,39.76732,-104.88161000000001
1516,39.772659999999995,-104.96746999999999
1517,39.76607,-105.02668999999999
1518,39.78269,-105.01616999999999
1519,39.76095,-104.99847
1520,39.74933,-104.98246
1521,39.70254,-104.97631000000001
1522,39.702329999999996,-104.97441
1523,39.7023,-104.97603000000001
1524,39.73729,-105.00141
1525,39.74095,-104.97166999999999
1526,39.74199,-105.03667
1527,39.69319,-105.01025
1528,39.75871,-104.97346999999999
1529,39.73813,-104.96903
1530,39.74597,-104.97936000000001
1531,39.7621,-105.03549
1532,39.76488,-105.03567
1533,39.75606,-105.03903000000001
1534,39.69269,-105.03303999999999
1535,39.73253,-104.9303
1536,39.72888,-104.90078000000001
1537,39.779109999999996,-105.02485
1538,39.75121,-105.01923000000001
1539,39.71334,-104.97403
1540,39.716770000000004,-105.03882
1541,39.73466,-104.97062
1542,39.79019,-105.01422
1543,39.67988,-104.98241999999999
1544,39.76425,-104.94421000000001
1545,39.68776,-104.97875
1546,39.76556,-104.94384
1547,39.716190000000005,-105.01879
1548,39.76527,-104.93518
1549,39.780609999999996,-104.83888
1550,39.713640000000005,-104.94214
1551,39.73409,-104.97345
1552,39.788070000000005,-105.04356999999999
1553,39.72784,-104.94428
1554,39.70851,-105.00573
1555,39.71894,-104.91778000000001
1556,39.77278,-105.0094
1557,39.71752,-104.98281000000001
1558,39.75885,-104.88451
1559,39.75298,-104.99116000000001
1560,39.73761,-104.97138000000001
1561,39.720259999999996,-104.98256
1562,39.77778,-105.02984
1563,39.64626,-104.91735
1564,39.78052,-105.05248999999999
1565,39.74941,-104.88302
1566,39.74327,-104.97706000000001
1567,39.73381,-104.97587
1568,39.68284,-104.98262
1569,39.75388,-104.99883999999999
1570,39.74458,-104.99585
1571,39.77183,-104.98201
1572,39.76732,-104.96621999999999
1573,39.75629,-104.98561000000001
1574,39.73466,-104.9809
1575,39.70362,-104.9781
1576,39.73211,-104.97200000000001
1577,39.77395,-105.02088
1578,39.7379,-104.97861999999999
1579,39.73068,-104.97353000000001
1580,39.77977,-105.04868
1581,39.722590000000004,-104.99343
1582,39.72078,-104.99318000000001
1583,39.678909999999995,-104.9575
1584,39.75581,-104.98461
1585,39.68671,-104.94245
1586,39.7872,-105.03375
1587,39.74606,-104.99585
1588,39.74941,-104.9717
1589,39.69294,-104.95926999999999
1590,39.70599,-104.98503000000001
1591,39.74371,-104.90553999999999
1592,39.7636,-105.01867
1593,39.67839,-104.93848
1594,39.65847,-104.92974
1595,39.75757,-105.00346
1596,39.75401,-105.00771999999999
1597,39.70674,-104.98668
1598,39.758559999999996,-104.92865
1599,39.75748,-105.03571000000001
1600,39.736270000000005,-105.04203999999999
1601,39.76213,-105.03693
1602,39.735890000000005,-104.98106999999999
1603,39.73608,-105.00253000000001
1604,39.75375,-104.97491000000001
1605,39.74478,-104.99258999999999
1606,39.73345,-104.97261
1607,39.769729999999996,-104.94417
1608,39.711459999999995,-104.98338999999999
1609,39.77576,-105.01868
1610,39.7326,-104.97192
1611,39.75289,-104.96186000000002
1612,39.72195,-104.98326000000002
1613,39.76442,-105.04801
1614,39.68615,-105.02693000000001
1615,39.72365,-104.98121
1616,39.77032,-105.03719
1617,39.78583,-105.03401000000001
1618,39.75595,-105.00043000000001
1619,39.76207,-104.96813
1620,39.78767,-105.04426000000001
1621,39.74158,-104.97858000000001
1622,39.69161,-105.01716
1623,39.801140000000004,-104.76756
1624,39.72267,-104.99472
1625,39.75345,-105.02735
1626,39.71345,-104.98215
1627,39.76048,-104.99566999999999
1628,39.743109999999994,-104.9602
1629,39.750679999999996,-105.02101
1630,39.74477,-104.93656999999999
1631,39.76645,-104.9724
1632,39.67635,-104.92083999999998
1633,39.740759999999995,-104.94106000000001
1634,39.65869,-104.85382
1635,39.68339,-104.98357
1636,39.65037,-104.89441000000001
1637,39.75825,-104.97093999999998
1638,39.67137,-104.98839
1639,39.75772,-105.04328999999998
1640,39.74653,-104.99595
1641,39.795629999999996,-104.88005
1642,39.69798,-104.92558999999999
1643,39.752309999999994,-104.93983
1644,39.74714,-104.99741000000002
1645,39.74377,-104.99476999999999
1646,39.696870000000004,-105.00471
1647,39.766259999999996,-104.93535
1648,39.75715,-104.8939
1649,39.78144,-104.98698999999999
1650,39.69818,-104.95823999999999
1651,39.678509999999996,-104.93887
1652,39.6767,-104.9371
1653,39.67827,-104.93696000000001
1654,39.74543,-104.99588
1655,39.76358,-105.04678
1656,39.76505,-104.93911000000001
1657,39.73401,-104.9754
1658,39.72678,-105.03707
1659,39.770790000000005,-105.01997
1660,39.687670000000004,-104.93796
1661,39.685390000000005,-105.02705
1662,39.73858,-105.03778
1663,39.76146,-104.97118
1664,39.75437,-104.97228999999999
1665,39.73706,-104.98078000000001
1666,39.73453,-104.93976
1667,39.71223,-104.99056000000002
1668,39.75734,-104.89301
1669,39.76068,-104.96047
1670,39.67863,-104.93869
1671,39.71638,-104.98629
1672,39.7508,-104.99132
1673,39.75672,-105.04485
1674,39.65565,-104.88503999999999
1675,39.655809999999995,-104.88462
1676,39.71273,-104.91828000000001
1677,39.74541,-104.8959
1678,39.782109999999996,-104.74696999999999
1679,39.69206,-104.97925
1680,39.7346,-104.9814
1681,39.72867,-104.98245
1682,39.73217,-104.92483999999999
1683,39.766659999999995,-104.88247
1684,39.76696,-105.02255
1685,39.73625,-104.96123
1686,39.6849,-104.93482
1687,39.74613,-105.03079
1688,39.68502,-104.93597
1689,39.75662,-105.05231
1690,39.75565,-104.98136000000001
1691,39.74522,-105.0318
1692,39.765209999999996,-105.01295
1693,39.73595,-104.97639
1694,39.76563,-105.01688
1695,39.7642,-105.00593
1696,39.69095,-105.0197
1697,39.74694,-104.99647
1698,39.747040000000005,-104.9973
1699,39.760690000000004,-104.95858
1700,39.75338,-104.98454
1701,39.76401,-104.95754
1702,39.69461,-105.00898000000001
1703,39.73666,-104.9592
1704,39.77434,-105.02871999999999
1705,39.67814,-104.97486
1706,39.753679999999996,-105.01925
1707,39.73114,-105.00333
1708,39.76938,-105.00007
1709,39.73918,-104.95467
1710,39.69593,-105.04047
1711,39.707879999999996,-104.98487
1712,39.699729999999995,-104.98158000000001
1713,39.74073,-104.94765
1714,39.73813,-104.97458
1715,39.73976,-104.97641999999999
1716,39.74338,-104.9668
1717,39.76416,-104.95381
1718,39.733109999999996,-105.00128000000001
1719,39.689029999999995,-105.00793999999999
1720,39.763220000000004,-104.97623
1721,39.752320000000005,-104.97498999999999
1722,39.76263,-104.92702
1723,39.73551,-104.95697
1724,39.75905,-104.96043999999999
1725,39.73424,-105.03206999999999
1726,39.73203,-105.00197
1727,39.77933,-105.02327
1728,39.74106,-105.0326
1729,39.674859999999995,-104.9072
1730,39.67774,-104.93808999999999
1731,39.7617,-104.97663999999999
1732,39.72102,-104.98498000000001
1733,39.69441,-104.95588000000001
1734,39.69296,-104.95803000000001
1735,39.67438,-105.03447
1736,39.76075,-105.01077
1737,39.74089,-104.97508
1738,39.71397,-104.98643
1739,39.765370000000004,-104.90665
1740,39.77328,-105.01158999999998
1741,39.72129,-105.02675
1742,39.74158,-104.96186000000002
1743,39.75666,-104.89693999999999
1744,39.71451,-104.98746000000001
1745,39.747440000000005,-104.9006
1746,39.73368,-104.9944
1747,39.74228,-104.96171000000001
1748,39.778490000000005,-105.00698999999999
1749,39.74072,-105.0385
1750,39.6747,-104.94126999999999
1751,39.760459999999995,-105.01326999999999
1752,39.76345,-105.02192
1753,39.68735,-105.04997
1754,39.69226,-104.89748
1755,39.746759999999995,-104.98176000000001
1756,39.72038,-104.99457
1757,39.7626,-105.04066
1758,39.637890000000006,-104.88731999999999
1759,39.75737,-105.00113
1760,39.73513,-104.99496
1761,39.65743,-104.92557
1762,39.69037,-105.01888999999998
1763,39.70758,-104.98745
1764,39.6902,-104.97505
1765,39.7875,-105.01688999999999
1766,39.7513,-104.93916999999999
1767,39.724270000000004,-104.97708
1768,39.75281,-104.96311999999999
1769,39.713029999999996,-104.98268
1770,39.79135,-105.02145
1771,39.73692,-104.97508
1772,39.71993,-104.99700000000001
1773,39.752629999999996,-104.99498999999999
1774,39.770920000000004,-105.04733999999999
1775,39.74881,-104.91573999999999
1776,39.69815,-105.0022
1777,39.73796,-104.96131000000001
1778,39.740990000000004,-104.99493000000001
1779,39.636720000000004,-104.89947
1780,39.75886,-105.02538999999999
1781,39.73798,-104.96072
1782,39.78403,-104.7485
1783,39.73814,-104.96206000000001
1784,39.76126,-105.00587
1785,39.758390000000006,-104.9706
1786,39.725,-104.99269
1787,39.73583,-104.96271999999999
1788,39.736059999999995,-104.96283999999999
1789,39.70787,-104.98071999999999
1790,39.74794,-104.89992
1791,39.76972,-104.96923999999999
1792,39.76554,-104.93306000000001
1793,39.76256,-105.01402
1794,39.7116,-104.95167
1795,39.769940000000005,-105.04696000000001
1796,39.67628,-104.95828
1797,39.7451,-104.99502
1798,39.6945,-105.02146
1799,39.66607,-104.97251000000001
1800,39.66655,-104.92955
1801,39.75938,-104.97713
1802,39.682109999999994,-104.97972
1803,39.68463,-105.02386000000001
1804,39.68582,-105.0237
1805,39.7136,-104.97707
1806,39.76189,-105.03903999999999
1807,39.72404,-104.99548999999999
1808,39.768359999999994,-104.89231000000001
1809,39.6808,-104.92669
1810,39.74924,-104.89261
1811,39.74985,-105.02011999999999
1812,39.72082,-104.98638999999999
1813,39.75507,-104.98485
1814,39.71309,-104.94102
1815,39.78163,-105.04324
1816,39.75183,-104.96181999999999
1817,39.76512,-105.0211
1818,39.75866,-104.86488999999999
1819,39.755320000000005,-104.99978999999999
1820,39.76872,-105.03284
1821,39.747409999999995,-104.91571
1822,39.68228,-104.97097
1823,39.758520000000004,-104.89536000000001
1824,39.751290000000004,-105.02331000000001
1825,39.74051,-105.03752
1826,39.75284,-104.92589
1827,39.775079999999996,-105.00695
1828,39.742259999999995,-105.0424
